bucket,new_verdict,new_conf,new_reason,triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
sure_wrong,no,0.95,"שתי עסקים שונים: 'רשת השווארמה' (שם ברור של רשת) מול 'שווארמה אש' (שם שונה לחלוטין). כמו כן, הכתובות שונות מאוד - ככר סטרומה 2 מול Sokolov St 60, עם מרחק של 584 מטרים. גם עבור שם יחודי (unique), שתי כתובות וברים שם שונים מצביעים על עסקים נפרדים.",maybe,0,LLM לא (conf 0.85) · שם דומה חלקית (0.42) · עיר/רחוב לא זוהו כתואמים,4527,no_match,llm-no,רשת השווארמה,"ככר סטרומה 2, חולון, Israel",32.0193121,34.7804076,ChIJjT5La5y1AhURT4rrSjdjxGE,שווארמה אש,"Sokolov St 60, Holon, 5832213, Israel",32.022655,34.775633400000004,0.417,584,OPERATIONAL,food,shawarma_restaurant,shawarma_restaurant;middle_eastern_restaurant;restaurant;food;point_of_interest;establishment,03-558-4344,4.7,12,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJjT5La5y1AhURT4rrSjdjxGE/photos/AaVGc3k50L--1AbMiAEGk9BCvt-w2T3Kju61Iq7XzkYmccJinXv9SNg9ngbjnRgxDpCINnWjh6vhzyCzRkIyDeQFxaG8nPvIFhSTWO_RzSSDzVECQag3j2M6eU99SIScOtghbLUn9ko6ceOiNIlxKtLYmvSHV-ntwIznFhi_spENEruu0E5LLdNEacW6Ns2204rTNKlmQTH_kzeTooT27qI63DLJJ4VeMlqIcndHL1rrXuPdV7dVXvmV0Ez-HYLaU8kccrVzdhJpLFbzKtmoImIVpfB2poQ4OEvUhuJPiR-fmo4b870l76H4K9s8Nzi-32TMXHKwRp3fcy31W0Gqj7A8H63SUNfqEgJHYvMi9OC-ajYW2zAZRYnQtjJB2JSYgZ9Kpa-3AA0gE2XVkJ0PUQOfdl-5hWw4WtUHLB-CUq4Pjuqb1V6yAtVXReGFvazGAA,שווארמה אש,no,0.85,"Different street addresses (Stromma Sq 2 vs Sokolov St 60), 584m apart. 'Reshet HaShawarma' (chain) and 'Shawarma Ash' are different business names. While both are shawarma restaurants in Holon, the significant distance and distinct names indicate separate establishments.",https://maps.google.com/?cid=7044864806245599823&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.85,"[תיקון 400מ] שם הרקעיים זהים (ניו דלי/Newdeli בשתי השפות). המרחק של 267 מטרים וההבדל בשם הרחוב (הלל vs יפו) עשוי להעיד על בניין פינתי או כתובת שגויה במסד הנתונים שלנו, מה שהוא דפוס נפוץ. שם העסק תואם לחלוטין עם תרגום/עתיקה בעברית ואנגלית.",maybe,0,"LLM לא בטוח (0.45) · שם דומה חלקית (0.42) · אותה עיר, רחוב שונה",5079,uncertain,llm-uncertain,ניו דלי ירושלים מרכז העיר,"הלל 24, ירושלים, Israel",31.7799515,35.2185754,ChIJCyS1Ct8pAxURUfoCnW6EL0w,ניודלי Newdeli,"Jaffa St 34, Jerusalem, 9422202, Israel",31.7813238,35.2208977,0.417,267,OPERATIONAL,food,sandwich_shop,sandwich_shop;fast_food_restaurant;restaurant;food;point_of_interest;establishment,02-622-1551,4.2,532,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 10:30 AM – 3:30 PM | Saturday: 9:00 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJCyS1Ct8pAxURUfoCnW6EL0w/photos/AaVGc3l0wyaergzSeduhqR84wnJFX1ipn-h6Po3Ve9h3Zlc3F7X1-Nj1gjJefv05hr5DepCJKA83AuYZqKI7cvddevbRGjxXAXK1xiloOb3-4rt12fAdgm46EJfzyvWcnG0zdtIHYk7WRoBWAgDLS_Hr1BpSIfW7yeuT-bw84P2VoOWU9GlyWMcYH_EZrxTE7Xhr77yCfO5IKzXSFwSUVBMLL6iBytm7qsI8w898C2ugdhI_oFGs9qEBsp0zvfFePsqtzXUgWrPo3eKmn4_i2jCcqBvqqmup3yl1nSJCrjn6Y99aUwOMYQ8X1NAIbNbG45v1GjJjh5_4Xk1psCM4gDupfZeNfIqCeA4M9QO88RIJA3iWVrCaZ046UVDpUT0Mw2FS55XxAvEr7mQqGd62-yuRAF-mSk6DS5hFSR1wRDOLfeQgSw,יעקב,uncertain,0.45,"Name matches (New Delhi Jerusalem), both in Jerusalem city center, but street addresses differ significantly (Hallel St 24 vs Jaffa St 34, 267m apart). Given restaurant relocation is possible and coordinates can be inaccurate, but street difference is notable, confidence is moderate-low.",https://maps.google.com/?cid=5489752081403411025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,no,0.75,"שמות דומים אך לא זהים ('הבורקס של גולן' מול 'בורקס פרדס חנה'), כתובות בהבדל משמעותי (דרך הבנים מול HaMa'ale St), והמרחק של 620 מטר משמעותי. למרות שהשם קרוב, ההבדל בכתובת וחוסר התאמה מדויקת מצביעים על שני עסקים שונים.",maybe,0,LLM לא בטוח (0.45) · שם דומה חלקית (0.42) · עיר/רחוב לא זוהו כתואמים,5874,uncertain,llm-uncertain,הבורקס של גולן,"דרך הבנים 10, פרדס חנה-כרכור, Israel",32.4762564,34.9774289,ChIJ2aRUp9MPHRURoQvGWfHJN9E,בורקס פרדס חנה,"HaMa'ale St, Pardes Hanna-Karkur, Israel",32.473579199999996,34.971635,0.417,620,OPERATIONAL,food,coffee_shop,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,,4,6,Monday: 12:00 PM – 1:00 AM | Tuesday: 12:00 PM – 1:00 AM | Wednesday: 12:00 PM – 1:00 AM | Thursday: 12:00 PM – 1:00 AM | Friday: 9:30 AM – 3:30 PM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 PM – 1:00 AM,yes,places/ChIJ2aRUp9MPHRURoQvGWfHJN9E/photos/AaVGc3mZPa_IcoBpuz-Dg4x-3wNaV6TpSz5qc3RNAU7mtgjZMFTaLG413isdZx1OyL6HbdFyRTE-9hG3ey5-74H16PasZYY9uJM_5JvUO24d7rL5shM0QF2N_ggZGHSvWmMW2q82LW2kQKPt_jc9y_lFydwasC1hO_p462OxtpZgTFdK21uN2dS_gvHqwzk8r4GiwfaQX9srpXFxEXJnVzV_hmwYxvJMYOwTT9KWISGuEgKdGcz5piwbU-qZLg8u1W8eEIvg-jnSQWqygpjbrHXGins3sxDiCp1WA0hZvRSecQiYRpEQhyTGTMgWJ08Hbv4So76DGZ08ot61a6a6uL0TAQeI683X2wagEEU4L6qJOP0Pn6UkJVUCFyiIMSBJif2ENshVMXMi0hVI9kqmb-vJGwLoCrGqalcG4jLVUtwvaP5cU-fI,Yossef Ganon,uncertain,0.45,"Name match ('Golan's Bourekas' vs 'Pardes Hanna Bourekas') is plausible but not confirmed as translation. Street address is different (Drekh HaBanim vs HaMa'ale), and 620m distance is significant. Without house number for B or stronger name confirmation, cannot definitively match.",https://maps.google.com/?cid=15075740316076477345&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.85,"שמות שונים לחלוטין (שווארמה איציק vs שיפודי איצ'י), כתובות שונות (מרכז מסחרי רזין vs סדרות התמרים), והם 326 מטר זה מזה. למרות ששתיהן באילת, אלו עסקים שונים עם שמות ייחודיים ולא מתיישבים.",maybe,0,LLM לא בטוח (0.35) · שם דומה חלקית (0.41) · עיר/רחוב לא זוהו כתואמים,1814,uncertain,llm-uncertain,שווארמה איציק המחודש,"מרכז מסחרי רזין 5, אילת, Israel",29.5569348,34.9497949,ChIJLaUhGu5xABURjfF1UpPIXi8,שיפודי איצ'י - Shipudey Itchi,"Sderot HaTmarim 11, Eilat, 8801409, Israel",29.5552647,34.9525662,0.412,326,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-655-5065,4.9,47,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJLaUhGu5xABURjfF1UpPIXi8/photos/AaVGc3kyshD-zxq8VDlALELQ8JPUxQ1AkO79wOzNoApRfPJbzM83cEBAoJSXa8_Jeo5WeAusJWUOSFbuRHYJI77Q5cLC_7-oGiFEW_aThJ8s6G4-VDWXrag6P7WLbRlG67ddWwXuDhTlA76qW0gd3tcsD2IRSQdh0Gn5kaPpo_JgAeMkyCEFDkAT1fo4wAoZU1yns0oyw6xc8bW7AcQEkbjF7-BSlhl_fndyOSEqSvczQ9pgPYdbaSmwo1Hho-SlNw6gO2aLRRbgdiLQWFe-arnPZnSWMWkeJK_fOrJKwyTwFNeXr3Isqksoz8h3kR9ZAfgTRCWXW-p8p34tZEspZ0MCmd-ovLHJGGJUHg1Gl5027V-D348P96M-tguwZQTtqiHjDb0nfcw40_cFZ0CnV1TIvQpSOksyt56pqNWJi6xRFQ3vBxi1GOot-BFNZw1yPQui,שיפודי איצ'י - Shipudey Itchi,uncertain,0.35,"Name transliteration similarity (Itchi/Itzik) suggests possible match, but addresses don't align: 'Razin Center 5' vs 'Sderot HaTmarim 11' are different streets 326m apart. Hebrew address shows 'Schwarma Itzik' (döner/shawarma) while Google shows 'Shipudey Itchi' (skewers/grilled). Different business types and no clear address confirmation.",https://maps.google.com/?cid=3413386102662623629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא בטוח (0.35) · שם דומה חלקית (0.40),600,uncertain,llm-uncertain,ריקוטה,"ירושלים, Israel",31.7788472,35.2257856,ChIJNz-fkx7WAhURtx1VcITpkdg,Ricotta Restaurant,"Kiryat HaMada St 3, Jerusalem, Israel",31.800226199999997,35.2109489,0.400,2760,OPERATIONAL,food,italian_restaurant,italian_restaurant;israeli_restaurant;restaurant;food;point_of_interest;establishment,02-587-0222,3.9,2299,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: Closed | Saturday: 8:00 – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJNz-fkx7WAhURtx1VcITpkdg/photos/AaVGc3lflw6CGUFAw7fcRhY8mbQPRlg0My6AcCVIfWQpXQ1Bxxqjc70Qca9alW02NzQ5tFI1NPCiV3CbOEdLKdzEvyqId8V1kbnPOSOL5PZ2vBTtdyZ2Vb9VgkV4T9IncAjNaO5NnGsadrQoBq_8xSYfxGYAT78MS_1Fyw-ZJ9f6QQIWqONLtLl62dbeB5J-lw0bEm4aTJCu0zxTlCVjsF_518cSn7G19p7wQdeqiPyRSQ8JEJccc75kTNK4qtfvTUUS3pHddv6CK30gov1onzJgC0OEeeVcSzSc1PPQ62kwqqKIn5mGIhj7DnLSa5sGPgHC9a7Jcdn5gY6tnA-lv8_f_Ei8fpmgHNvlPSEA_fDzZyqTjARxzf6bH2jLQ7TVQaxyD9PeOygQn5ChgXjI7m418R2vjDZttGA-xVwXESE0Kq6VvQ,מסעדת ריקוטה,uncertain,0.35,"Name matches (Ricotta/ריקוטה translation), both in Jerusalem, both food businesses. However, listing A provides only city-level address with no street, while B has specific street address (Kiryat HaMada St 3). The 2.76km distance is substantial and cannot be verified against vague city-only address. Cannot confirm same location.",https://maps.google.com/?cid=15605510938845060535&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.95,"שמות שונים לחלוטין (פלאפל כיד המלך vs פלאפל מכל הלב), כתובות בחוצות שונות (הרמב""ם vs שדרות ירושלים), והמרחק של 785 מטרים מעיד על שתי עסקים נפרדים בנתיבות",maybe,0,LLM לא (conf 0.85) · שם דומה חלקית (0.40) · עיר/רחוב לא זוהו כתואמים,1580,no_match,llm-no,פלאפל כיד המלך,"הרמב""ם 1, מרכז מסחרי נתיבות, Israel",31.4243039,34.5927527,ChIJl1ovJIR_AhUR7G3cNOd4pss,פלאפל מכל הלב נתיבות,"Sderot Yerushalayim 1, Netivot, Israel",31.4244653,34.601023399999995,0.400,785,OPERATIONAL,food,falafel_restaurant,falafel_restaurant;restaurant;food;point_of_interest;establishment,053-852-1184,5,1,Monday: 9:30 AM – 10:30 PM | Tuesday: 9:30 AM – 10:30 PM | Wednesday: 9:30 AM – 10:30 PM | Thursday: 9:30 AM – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 9:30 AM – 10:30 PM,yes,places/ChIJl1ovJIR_AhUR7G3cNOd4pss/photos/AaVGc3nSEB58eQa_qszUaOpoftiB75uidDkemWZ0haK_keaAHKnNzb6ey1TS2H1iRo3vShkY_Zeet5KA0WYumnocEkYQ4EEqtNg9EtxbQLmbhdgf9ZPts-5dxA8Xmkw4WigNgBDo4Z0Gq8f07Yp8RthE1zEBZguJ9Tgnp8yiRVDfNi7orxHEkJvE2n9l4q6QNGFQlcqSvfm0lWLFVYNHM8em16EUzaYp_jdaKztko76wL24fqzQ3YyGW4L_swP4HAQ0C3ZXBqFA8DtDK-RKinEb2tzUeihAD4I09ZVDtynH_KCkTI3QnAXj41l8SxQDMMLrV6wbjWwDaOoujHalfabIAjMKy-FkAfOFJzyKLmNkf1Ukyz-weZxSS8OQtou9m2qBEaiCxMc9ZDY1GqTMxbNj1ErIaxWJOuoYvNxhGK9dftUDT-XY0b0SM-_mPvVCs4GRJ,פלאפל מכל הלב נתיבות,no,0.85,"Different business names (פלאפל כיד המלך vs פלאפל מכל הלב), different streets (הרמב""ם vs Sderot Yerushalayim), and significant distance of 785m. Both are falafel shops in Netivot but appear to be distinct establishments.",https://maps.google.com/?cid=14674549370252979692&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
still_maybe,uncertain,0,,maybe,0,"LLM לא בטוח (0.45) · שם דומה חלקית (0.40) · אותה עיר, רחוב שונה",2213,uncertain,llm-uncertain,הפלאפל של אהרון,"רסקו 76, קריית שמונה, Israel",33.2074733,35.5707828,ChIJ6VfnDFe9HhUR9k7emgX3P-A,Falafel and Shawarma Aaron,"David Selinger St 11, Qiryat Shemona, Israel",33.212575,35.569054099999995,0.400,590,OPERATIONAL,food,shawarma_restaurant,shawarma_restaurant;fast_food_restaurant;middle_eastern_restaurant;restaurant;food;point_of_interest;establishment,04-690-5140,4.1,445,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 8:00 PM,yes,places/ChIJ6VfnDFe9HhUR9k7emgX3P-A/photos/AaVGc3lX4O0A0ZEMWoVfQSYY-0b1MVW8ych-_Jcp5ZlNKp1oxffhaDb5ZGiH0iiQ1GoQHnksS-VTHhxx3sovZIM58enGflYixXHyA2-lVvPESHS4ximYeK9BNpQ6sMA3yJQ7jRJDg4p_uQq0-43kv3oW2D7eJBO3ytuCnqr-8edIy0AhZjgXR3BmOZB0V2HYCBqhQyW-k9soRVJOg1iZoPvqP92fqv236GK69WK8k5mqOMR1hV1CUFMyfueH16XN-p5U_BKe0y49JDlbrFu_4XLFb_-Y25NkwPUF_1lBWHxNNBg6luvcwPf1BORiEWd9RkUk4PmfpSu4NwUYpSPqejWUMDJZbe6ePOew0L0PUPqxRdS7JD1sZLBOe1uAMK4tf4nYh1huxy4E1sYnYJ_4pFH-Z4k7zvuT8UN7LPTfHSkpBqs,יעקב ליבמן,uncertain,0.45,"Name matches (Aaron's Falafel/Falafel and Shawarma Aaron), same city (Kiryat Shemona), but different streets and 590m apart. Address discrepancy is significant for a small restaurant, though Hebrew DB addresses can be unreliable. Would need phone/verification to confirm.",https://maps.google.com/?cid=16158905591473786614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא בטוח (0.65) · שם דומה חלקית (0.40),2923,uncertain,llm-uncertain,פיצה אקסטרה,"אלחדיף 37, טבריה, Israel",32.7930122,35.5338081,ChIJnVEsZUU-HBUR-66J7RFRaZY,Extra pizza,"Al Hadif St 5, Tiberias, Israel",32.7929843,35.5347116,0.400,85,OPERATIONAL,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,04-672-6071,4.3,473,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: 7:30 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJnVEsZUU-HBUR-66J7RFRaZY/photos/AaVGc3mvpk5X310rzkulH4fxXKVxreie1SGCVgDRFGjl8ovFP8XWxW4IIRp71TeJ8Sqobtjpb7KPFyVNjSC0ejDUzSxwXX64XqWA_6fDE7zBLvJhSDnRfbsLlL1YmgWVmuXaMVteqHG1Gs9sNkxemT8d7VDeKaCOUeYmMyJzwgPoKuXVf_2pQoTfIZIWfQJ4d2ChVnmoWrnelZ0QTMpbsy-OKVMdW6qDdCH9zzKy2Waxck5cfJA08aK9CKgT4ujSuqLe_OY35WTXK_PFw8UIgYmxtZOLWKcTRXO-IiDgaupHMV8PqOsN4EbdsIGynZy3vzv1VZhwsdbnrG2VcqZOEOc6CtO42VnxI0r9YQ_W5N7OYcsvC_g3VsPu9EvRcUPUx7AqnTvZARU2ld5RB0VG99Lql-GWidR_2JEBmlkxr68yUw8WxQ1q,אקסטרה פיצה טבריה,uncertain,0.65,"Name matches (פיצה אקסטרה = Extra pizza), city and street align (Al Hadif/אלחדיף in Tiberias), but house numbers differ significantly (37 vs 5). Distance of 85m and house-number mismatch suggest possible different locations on same street, though coordinates could be inaccurate.",https://maps.google.com/?cid=10838283115685326587&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא (conf 0.85) · שם דומה חלקית (0.40),2943,no_match,llm-no,ציקן גריל,"שד' ההסתדרות 55, קניון סינמול, חיפה, Israel",32.8191218,34.9983856,ChIJg1SqU3i6HRURgPiBiia0j6w,Chicken Grill,"HaHistadrut Ave 51, Haifa, Israel",32.7931151,35.0362453,0.400,4570,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,04-873-7505,3.5,2,,yes,places/ChIJg1SqU3i6HRURgPiBiia0j6w/photos/AaVGc3nGwx_j4erjwO5wY2vgLIhVUPp3kFm_zIqi0GRCktGhn5hypEBvseax1qjLjK-KIsZL-UILsCXn6SXy8cH6thPGvyqQaz7HNEcawGg6xqbW50dT3j0khNyMiccVxL62cOnBubXEyNX1bIdQUaYeWEEjTI0xSODWuwEv4zlgxmWXrzgsUC4e0qkMemqVsKdGt8sDzJA6QT-gsVGWar2-7ugPtbo9yQS3KkTBYcmML5PisvvsgclZRGEH62NusGxuL_4dHxNZVX_iMl-YuMEKdyFeZekGfbtLLhj3QlAcytFIx8DGTvJhMXzx1xh3flyin_UaSDXKKnboQhk2NrR_p8tw6K2FiLUhGDn4AnABA3HLO_7W8dnC1Vesvsme_JcUMkPkl5xTFevV6WYrmVY74oKZJGyUPd7M4zR3qWPBGNI,מקסים מדבדובסקי,no,0.85,"Distance of 4.5km between locations is too large even accounting for coordinate errors. House numbers differ significantly (55 vs 51), and while the street name matches, the substantial distance suggests different physical locations despite matching translated names.",https://maps.google.com/?cid=12434355173818759296&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.95,"שם ייחודי תואם (קופי טיים = Coffee Time), אך הכתובות שונות משמעותית: יהושע חנקין 76 לעומת ארי שנקר 50, והמרחק בניהם 949 מטר. מדובר בענפים שונים של רשת בעלי שם ייחודי בעיר אחת - בהתאם לכללים, זה דורש תשובת 'no'",maybe,0,שם דומה חלקית (0.40) · עיר/רחוב לא זוהו כתואמים,3685,no_match,rule,קופי טיים,"יהושע חנקין 76, חולון, Israel",32.0132842,34.7782864,ChIJ5T08CgC1AhURoYDJSKt-Sgg,Coffee Time,"Arye Shenkar St 50, Holon, Israel",32.021598499999996,34.7760154,0.400,949,OPERATIONAL,food,coffee_shop,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,,,,,no,,,,,,https://maps.google.com/?cid=597429174705684641&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.95,"B is a business center (מתחם הבורסה - stock exchange complex), not a restaurant. A is a restaurant (מאצויה). While A's address mentions being in the complex, B's Google listing is for the complex itself as an establishment/point_of_interest, not a food business. Different business types and significant distance (2.8km) between the addresses confirm these are not the same place.",maybe,0,"LLM לא (conf 0.85) · שם דומה חלקית (0.40) · אותה עיר, רחוב שונה",3794,no_match,llm-no,מאצויה,"דרך מנחם בגין 7, מתחם הבורסה, רמת גן, Israel",32.0686867,34.8246812,ChIJmflLEl9LHRURIk_5DnXWrko,מתחם הבורסה,"Bezalel St 4, Ramat Gan, 5252104, Israel",32.083525,34.8008467,0.400,2787,OPERATIONAL,other,business_center,business_center;point_of_interest;establishment,,4.3,22,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 5:00 PM,yes,places/ChIJmflLEl9LHRURIk_5DnXWrko/photos/AaVGc3kUeQpDIZgTkFTMZ_eTcdtMU7GkqCdG6kBLivk-q_p8963eDO6VikM81-pZQx2xQWSHqlLniSjKmfSpFv_jSsfVosIO5zvKJoVKLOTVs73gd14PmYWflXHttL3n1ztEICNO7tBrpAjTQTBaLnAwtRPkyqPdbrhJe3p9gXgktnGqf5EK3b7kRK7NEm3OvgBtnCDZqha6FNVlxdiibIocG4mCn_ug3xWbmfaFBMpgylkzI72UVYJXcXnLd4-Jcxw8kjCKC6Zh4JvySAGSNiNlHxLaJgdpu4t6luaAfnFQti9ilXcDs1SAcR6olew3teRYG9EQx5NIK0SYrl4ac28GwlZ2kjKXTkgxjisX8N1wpSnwzItq0uPMi-TCNaHK7oZ5XVgEXYpuMc3-PeyzTZsLAGgUHe9sjLxYU5Q4tihbV3toi_-N,שרון שחר נדלן מסחרי ואנרגיה סולארית,no,0.85,Different street addresses (Menachem Begin St 7 vs Bezalel St 4) despite both referencing Bourse complex. Google listing appears to be the complex itself rather than the specific restaurant. Name mismatch: 'מאצויה' (Matzoya) vs complex name. Distance of 2.7km is significant.,https://maps.google.com/?cid=5381474403005058850&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.85,"Different streets: 'אריק איינשטיין' (Arik Einstein) vs 'Yehadut Canada' (Canada Yehuda), 631m apart. Despite matching name and city, the street difference is substantial for a unique-name restaurant. This appears to be either our data error or a different location entirely.",maybe,0,LLM לא בטוח (0.45) · שם דומה חלקית (0.40) · עיר/רחוב לא זוהו כתואמים,4348,uncertain,llm-uncertain,סודוך,"אריק איינשטיין 12, אור יהודה, Israel",32.0270045,34.8629898,ChIJLajL2qBKHRURhtu2KQaEUGI,Suduch,"Yehadut Canada St 12, Or Yehuda, Israel",32.0218086,34.8602981,0.400,631,OPERATIONAL,food,hot_dog_restaurant,hot_dog_restaurant;diner;american_restaurant;restaurant;food;point_of_interest;establishment,050-449-4915,4.5,696,Monday: 9:00 AM – 3:00 AM | Tuesday: 9:00 AM – 3:00 AM | Wednesday: 9:00 AM – 3:00 AM | Thursday: 9:00 AM – 4:00 AM | Friday: Closed | Saturday: 6:30 PM – 4:00 AM | Sunday: 9:00 AM – 3:00 AM,yes,places/ChIJLajL2qBKHRURhtu2KQaEUGI/photos/AaVGc3nTQ6bP435VNa3VNWA0G9Z7rPOm9tKPnfYQ1QbDQejUBK_pQdwxnrOZJgA9UjAx6iNLIRnERJ8SEE4igj_veLKf54uBP-bvnDSh34LiaYnS7AyOb7_73bDmhMxdB2pHYMMuiuGErAn4dKaxpwXVBg1JhVA8GH5HOz7ham8Jk34IaGXtjwTnhGDjup0AZfLmb5MxZZC0e-v1SNCR4goz00HTlArBmtZrXWN8bWrKDECJjaZdpwbCqcK7MomK50vEvzydta9Py42ma_gUX5TIHJ7adhxhEQzOwszYTPn9HfnqykqRcRGAzzOQFAjiT73N9TgR_CRI4lZ9f4zs4LkBGAKQlUByd2SyK1ygn5i51EK_7G2kRD_Bdbtbwtd49eI1pMkqauW30u1ZMy54eBW9YhiQQrYT2DFaskAxOUcnc2RYvg,YS,uncertain,0.45,"Name matches well (סודוך=Suduch), city matches (Or Yehuda), and house number matches (12), but street names differ significantly (אריק איינשטיין vs Yehadut Canada). The 631m distance is substantial. Streets may be known by different names or our address data may be incomplete/incorrect, but the street name discrepancy creates meaningful doubt.",https://maps.google.com/?cid=7084307375858310022&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
